year,stage,date,player_key,player_display,team_code,opponent_code,minute,minute_extra,penalty,own_goal,source_page
1998,group,1998-06-25,Oliver Bierhoff,Bierhoff,GER,IRN,50,,0,0,1998 FIFA World Cup Group F
1998,group,1998-06-25,Jürgen Klinsmann,Klinsmann,GER,IRN,57,,0,0,1998 FIFA World Cup Group F
1998,group,1998-06-25,Yoo Sang-chul,Yoo Sang-chul,KOR,BEL,72,,0,0,1998 FIFA World Cup Group E
1998,group,1998-06-25,Ricardo Peláez,Peláez,MEX,NED,75,,0,0,1998 FIFA World Cup Group E
1998,group,1998-06-25,"Luis Hernández (footballer, born 1968)",Hernández,MEX,NED,90,4,0,0,1998 FIFA World Cup Group E
1998,group,1998-06-26,Skander Souayah,Souayah,TUN,ROU,12,,1,0,1998 FIFA World Cup Group G
1998,group,1998-06-26,Darren Anderton,Anderton,ENG,COL,20,,0,0,1998 FIFA World Cup Group G
1998,group,1998-06-26,David Beckham,Beckham,ENG,COL,29,,0,0,1998 FIFA World Cup Group G
1998,group,1998-06-26,"Mauricio Pineda (footballer, born 1975)",Pineda,ARG,CRO,36,,0,0,1998 FIFA World Cup Group H
1998,group,1998-06-26,Theodore Whitmore,Whitmore,JAM,JPN,39,,0,0,1998 FIFA World Cup Group H
1998,group,1998-06-26,Theodore Whitmore,Whitmore,JAM,JPN,54,,0,0,1998 FIFA World Cup Group H
1998,group,1998-06-26,Viorel Moldovan,Moldovan,ROU,TUN,71,,0,0,1998 FIFA World Cup Group G
1998,group,1998-06-26,Masashi Nakayama,Nakayama,JPN,JAM,74,,0,0,1998 FIFA World Cup Group H
1998,round-of-16,1998-06-27,César Sampaio,César Sampaio,BRA,CHI,11,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-27,Christian Vieri,Vieri,ITA,NOR,18,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-27,César Sampaio,César Sampaio,BRA,CHI,26,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-27,Ronaldo (Brazilian footballer),Ronaldo,BRA,CHI,45,3,1,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-27,Marcelo Salas,Salas,CHI,BRA,70,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-27,Ronaldo (Brazilian footballer),Ronaldo,BRA,CHI,72,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-28,Peter Møller,Møller,DEN,NGA,3,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-28,Brian Laudrup,B. Laudrup,DEN,NGA,12,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-28,Ebbe Sand,Sand,DEN,NGA,58,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-28,Thomas Helveg,Helveg,DEN,NGA,76,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-28,Tijani Babangida,Babangida,NGA,DEN,77,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-28,Laurent Blanc,Blanc,FRA,PAR,114,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-29,Dennis Bergkamp,Bergkamp,NED,YUG,38,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-29,"Luis Hernández (footballer, born 1968)",Hernández,MEX,GER,47,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-29,Slobodan Komljenović,Komljenović,YUG,NED,48,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-29,Jürgen Klinsmann,Klinsmann,GER,MEX,74,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-29,Oliver Bierhoff,Bierhoff,GER,MEX,86,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-29,Edgar Davids,Davids,NED,YUG,90,2,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-30,Gabriel Batistuta,Batistuta,ARG,ENG,5,,1,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-30,Alan Shearer,Shearer,ENG,ARG,9,,1,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-30,Michael Owen,Owen,ENG,ARG,16,,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-30,Javier Zanetti,Zanetti,ARG,ENG,45,1,0,0,1998 FIFA World Cup knockout stage
1998,round-of-16,1998-06-30,Davor Šuker,Šuker,CRO,ROU,45,2,1,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-03,Martin Jørgensen,Jørgensen,DEN,BRA,2,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-03,Bebeto,Bebeto,BRA,DEN,10,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-03,Rivaldo,Rivaldo,BRA,DEN,25,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-03,Brian Laudrup,B. Laudrup,DEN,BRA,50,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-03,Rivaldo,Rivaldo,BRA,DEN,59,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-04,Patrick Kluivert,Kluivert,NED,ARG,12,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-04,Claudio López (footballer),López,ARG,NED,17,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-04,Robert Jarni,Jarni,CRO,GER,45,3,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-04,Goran Vlaović,Vlaović,CRO,GER,80,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-04,Davor Šuker,Šuker,CRO,GER,85,,0,0,1998 FIFA World Cup knockout stage
1998,quarter-final,1998-07-04,Dennis Bergkamp,Bergkamp,NED,ARG,90,,0,0,1998 FIFA World Cup knockout stage
1998,semi-final,1998-07-07,Ronaldo (Brazilian footballer),Ronaldo,BRA,NED,46,,0,0,1998 FIFA World Cup knockout stage
1998,semi-final,1998-07-07,Patrick Kluivert,Kluivert,NED,BRA,87,,0,0,1998 FIFA World Cup knockout stage
1998,semi-final,1998-07-08,Davor Šuker,Šuker,CRO,FRA,46,,0,0,1998 FIFA World Cup knockout stage
1998,semi-final,1998-07-08,Lilian Thuram,Thuram,FRA,CRO,47,,0,0,1998 FIFA World Cup knockout stage
1998,semi-final,1998-07-08,Lilian Thuram,Thuram,FRA,CRO,70,,0,0,1998 FIFA World Cup knockout stage
1998,third-place,1998-07-11,Robert Prosinečki,Prosinečki,CRO,NED,14,,0,0,1998 FIFA World Cup knockout stage
1998,third-place,1998-07-11,Boudewijn Zenden,Zenden,NED,CRO,22,,0,0,1998 FIFA World Cup knockout stage
1998,third-place,1998-07-11,Davor Šuker,Šuker,CRO,NED,36,,0,0,1998 FIFA World Cup knockout stage
1998,final,1998-07-12,Zinedine Zidane,Zidane,FRA,BRA,27,,0,0,1998 FIFA World Cup final
1998,final,1998-07-12,Zinedine Zidane,Zidane,FRA,BRA,45,1,0,0,1998 FIFA World Cup final
1998,final,1998-07-12,Emmanuel Petit,Petit,FRA,BRA,90,3,0,0,1998 FIFA World Cup final
2002,group,2002-05-31,Papa Bouba Diop,Bouba Diop,SEN,FRA,30,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-01,Miroslav Klose,Klose,GER,KSA,20,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Miroslav Klose,Klose,GER,KSA,25,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Patrick M'Boma,M'Boma,CMR,IRL,39,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Michael Ballack,Ballack,GER,KSA,40,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Jon Dahl Tomasson,Tomasson,DEN,URU,45,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-01,Carsten Jancker,Jancker,GER,KSA,45,1,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Darío Rodríguez (Uruguayan footballer),Rodríguez,URU,DEN,47,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-01,Matt Holland,Holland,IRL,CMR,52,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Miroslav Klose,Klose,GER,KSA,70,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Thomas Linke,Linke,GER,KSA,73,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Jon Dahl Tomasson,Tomasson,DEN,URU,83,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-01,Oliver Bierhoff,Bierhoff,GER,KSA,84,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-01,Bernd Schneider (footballer),Schneider,GER,KSA,90,1,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-02,Sol Campbell,Campbell,ENG,SWE,24,,0,0,2002 FIFA World Cup Group F
2002,group,2002-06-02,Roque Santa Cruz,Santa Cruz,PAR,RSA,39,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-02,Raúl (footballer),Raúl,ESP,SVN,44,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-02,Francisco Arce,Arce,PAR,RSA,55,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-02,Niclas Alexandersson,Alexandersson,SWE,ENG,59,,0,0,2002 FIFA World Cup Group F
2002,group,2002-06-02,Gabriel Batistuta,Batistuta,ARG,NGA,63,,0,0,2002 FIFA World Cup Group F
2002,group,2002-06-02,"Teboho Mokoena (footballer, born 1974)",T. Mokoena,RSA,PAR,63,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-02,Juan Carlos Valerón,Valerón,ESP,SVN,74,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-02,Sebastjan Cimirotič,Cimirotič,SVN,ESP,82,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-02,Fernando Hierro,Hierro,ESP,SVN,87,,1,0,2002 FIFA World Cup Group B
2002,group,2002-06-02,Quinton Fortune,Fortune,RSA,PAR,90,1,1,0,2002 FIFA World Cup Group B
2002,group,2002-06-03,Christian Vieri,Vieri,ITA,ECU,7,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-03,Christian Vieri,Vieri,ITA,ECU,27,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-03,Hasan Şaş,Şaş,TUR,BRA,45,2,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-03,Ronaldo (Brazilian footballer),Ronaldo,BRA,TUR,50,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-03,Cuauhtémoc Blanco,Blanco,MEX,CRO,60,,1,0,2002 FIFA World Cup Group G
2002,group,2002-06-03,Rivaldo,Rivaldo,BRA,TUR,87,,1,0,2002 FIFA World Cup Group C
2002,group,2002-06-04,Hwang Sun-hong,Hwang Sun-hong,KOR,POL,26,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-04,Yoo Sang-chul,Yoo Sang-chul,KOR,POL,53,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-04,Marc Wilmots,Wilmots,BEL,JPN,57,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-04,Takayuki Suzuki,Suzuki,JPN,BEL,59,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-04,Rónald Gómez,Gómez,CRC,CHN,61,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-04,Mauricio Wright,Wright,CRC,CHN,65,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-04,Junichi Inamoto,Inamoto,JPN,BEL,67,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-04,Peter Van der Heyden,Van der Heyden,BEL,JPN,75,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-05,John O'Brien (soccer),O'Brien,USA,POR,4,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-05,Miroslav Klose,Klose,GER,IRL,19,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-05,Jorge Costa (footballer),J. Costa,POR,USA,29,,0,1,2002 FIFA World Cup Group D
2002,group,2002-06-05,Brian McBride,McBride,USA,POR,36,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-05,"Beto (footballer, born May 1976)",Beto,POR,USA,39,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-05,Yegor Titov,Titov,RUS,TUN,59,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-05,Valery Karpin,Karpin,RUS,TUN,64,,1,0,2002 FIFA World Cup Group H
2002,group,2002-06-05,Jeff Agoos,Agoos,USA,POR,71,,0,1,2002 FIFA World Cup Group D
2002,group,2002-06-05,Robbie Keane,Robbie Keane,IRL,GER,90,2,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-06,Jon Dahl Tomasson,Tomasson,DEN,SEN,16,,1,0,2002 FIFA World Cup Group A
2002,group,2002-06-06,Salif Diao,Diao,SEN,DEN,52,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-06,Samuel Eto'o,Eto'o,CMR,KSA,66,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-07,Carles Puyol,Puyol,ESP,PAR,10,,0,1,2002 FIFA World Cup Group B
2002,group,2002-06-07,Julius Aghahowa,Aghahowa,NGA,SWE,27,,0,0,2002 FIFA World Cup Group F
2002,group,2002-06-07,Henrik Larsson,Larsson,SWE,NGA,35,,0,0,2002 FIFA World Cup Group F
2002,group,2002-06-07,David Beckham,Beckham,ENG,ARG,44,,1,0,2002 FIFA World Cup Group F
2002,group,2002-06-07,Fernando Morientes,Morientes,ESP,PAR,53,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-07,Henrik Larsson,Larsson,SWE,NGA,63,,1,0,2002 FIFA World Cup Group F
2002,group,2002-06-07,Fernando Morientes,Morientes,ESP,PAR,69,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-07,Fernando Hierro,Hierro,ESP,PAR,83,,1,0,2002 FIFA World Cup Group B
2002,group,2002-06-08,Siyabonga Nomvethe,Nomvethe,RSA,SVN,4,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-08,Roberto Carlos,Roberto Carlos,BRA,CHN,15,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-08,Rivaldo,Rivaldo,BRA,CHN,32,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-08,Ronaldinho,Ronaldinho,BRA,CHN,45,,1,0,2002 FIFA World Cup Group C
2002,group,2002-06-08,Christian Vieri,Vieri,ITA,CRO,55,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-08,Ronaldo (Brazilian footballer),Ronaldo,BRA,CHN,55,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-08,Ivica Olić,Olić,CRO,ITA,73,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-08,Milan Rapaić,Rapaić,CRO,ITA,76,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-09,Agustín Delgado,Delgado,ECU,MEX,5,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-09,Jared Borgetti,Borgetti,MEX,ECU,28,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-09,Junichi Inamoto,Inamoto,JPN,RUS,51,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-09,Emre Belözoğlu,Belözoğlu,TUR,CRC,56,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-09,Gerardo Torrado,Torrado,MEX,ECU,57,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-09,Winston Parks,Parks,CRC,TUR,86,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-10,Marc Wilmots,Wilmots,BEL,TUN,13,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-10,Pauleta,Pauleta,POR,POL,14,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-10,Raouf Bouzaiene,Bouzaiene,TUN,BEL,17,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-10,Clint Mathis,Mathis,USA,KOR,24,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-10,Pauleta,Pauleta,POR,POL,65,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-10,Pauleta,Pauleta,POR,POL,77,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-10,Ahn Jung-hwan,Ahn Jung-hwan,KOR,USA,78,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-10,Rui Costa,Rui Costa,POR,POL,88,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-11,Robbie Keane,Robbie Keane,IRL,KSA,7,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-11,Khalilou Fadiga,Fadiga,SEN,URU,20,,1,0,2002 FIFA World Cup Group A
2002,group,2002-06-11,Dennis Rommedahl,Rommedahl,DEN,FRA,22,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-11,Papa Bouba Diop,Bouba Diop,SEN,URU,26,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-11,Papa Bouba Diop,Bouba Diop,SEN,URU,38,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-11,Richard Morales,Morales,URU,SEN,46,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-11,Marco Bode,Bode,GER,CMR,50,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-11,Gary Breen,Breen,IRL,KSA,61,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-11,Jon Dahl Tomasson,Tomasson,DEN,FRA,67,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-11,Diego Forlán,Forlán,URU,SEN,69,,0,0,2002 FIFA World Cup Group A
2002,group,2002-06-11,Miroslav Klose,Klose,GER,CMR,79,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-11,Damien Duff,Duff,IRL,KSA,87,,0,0,2002 FIFA World Cup Group E
2002,group,2002-06-11,Álvaro Recoba,Recoba,URU,SEN,88,,1,0,2002 FIFA World Cup Group A
2002,group,2002-06-12,Raúl (footballer),Raúl,ESP,RSA,4,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Benni McCarthy,McCarthy,RSA,ESP,31,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Gaizka Mendieta,Mendieta,ESP,RSA,45,1,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Milenko Ačimovič,Ačimovič,SVN,PAR,45,1,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Lucas Radebe,Radebe,RSA,ESP,53,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Raúl (footballer),Raúl,ESP,RSA,56,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,"Anders Svensson (footballer, born 1976)",A. Svensson,SWE,ARG,59,,0,0,2002 FIFA World Cup Group F
2002,group,2002-06-12,Nelson Cuevas,Cuevas,PAR,SVN,65,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Jorge Luis Campos,Campos,PAR,SVN,73,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Nelson Cuevas,Cuevas,PAR,SVN,84,,0,0,2002 FIFA World Cup Group B
2002,group,2002-06-12,Hernán Crespo,Crespo,ARG,SWE,88,,0,0,2002 FIFA World Cup Group F
2002,group,2002-06-13,Hasan Şaş,Şaş,TUR,CHN,6,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Bülent Korkmaz,Korkmaz,TUR,CHN,9,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Ronaldo (Brazilian footballer),Ronaldo,BRA,CRC,10,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Ronaldo (Brazilian footballer),Ronaldo,BRA,CRC,13,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Jared Borgetti,Borgetti,MEX,ITA,34,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-13,"Edmílson (footballer, born 1976)",Edmílson,BRA,CRC,38,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Paulo Wanchope,Wanchope,CRC,BRA,39,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Édison Méndez,Méndez,ECU,CRO,48,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-13,Rónald Gómez,Gómez,CRC,BRA,56,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Rivaldo,Rivaldo,BRA,CRC,62,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Jenílson Ângelo de Souza,Júnior,BRA,CRC,64,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-13,Alessandro Del Piero,Del Piero,ITA,MEX,85,,0,0,2002 FIFA World Cup Group G
2002,group,2002-06-13,Ümit Davala,Davala,TUR,CHN,85,,0,0,2002 FIFA World Cup Group C
2002,group,2002-06-14,Emmanuel Olisadebe,Olisadebe,POL,USA,3,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-14,Paweł Kryszałowicz,Kryszałowicz,POL,USA,5,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-14,Johan Walem,Walem,BEL,RUS,7,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-14,Hiroaki Morishima,Morishima,JPN,TUN,48,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-14,Vladimir Beschastnykh,Beschastnykh,RUS,BEL,52,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-14,Marcin Żewłakow,Żewłakow,POL,USA,66,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-14,Park Ji-sung,Park Ji-sung,KOR,POR,70,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-14,Hidetoshi Nakata,H. Nakata,JPN,TUN,75,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-14,Wesley Sonck,Sonck,BEL,RUS,78,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-14,Marc Wilmots,Wilmots,BEL,RUS,82,,0,0,2002 FIFA World Cup Group H
2002,group,2002-06-14,Landon Donovan,Donovan,USA,POL,83,,0,0,2002 FIFA World Cup Group D
2002,group,2002-06-14,Dmitri Sychev,Sychev,RUS,BEL,88,,0,0,2002 FIFA World Cup Group H
2002,round-of-16,2002-06-15,Rio Ferdinand,Ferdinand,ENG,DEN,5,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-15,Michael Owen,Owen,ENG,DEN,22,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-15,Emile Heskey,Heskey,ENG,DEN,44,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-15,Oliver Neuville,Neuville,GER,PAR,88,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-16,Fernando Morientes,Morientes,ESP,IRL,8,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-16,Henrik Larsson,Larsson,SWE,SEN,11,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-16,Henri Camara,Camara,SEN,SWE,37,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-16,Robbie Keane,Rob. Keane,IRL,ESP,90,,1,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-16,Henri Camara,Camara,SEN,SWE,104,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-17,Brian McBride,McBride,USA,MEX,8,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-17,Landon Donovan,Donovan,USA,MEX,65,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-17,Rivaldo,Rivaldo,BRA,BEL,67,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-17,Ronaldo (Brazilian footballer),Ronaldo,BRA,BEL,87,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-18,Ümit Davala,Davala,TUR,JPN,12,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-18,Christian Vieri,Vieri,ITA,KOR,18,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-18,Seol Ki-hyeon,Seol Ki-hyeon,KOR,ITA,88,,0,0,2002 FIFA World Cup knockout stage
2002,round-of-16,2002-06-18,Ahn Jung-hwan,Ahn Jung-hwan,KOR,ITA,117,,0,0,2002 FIFA World Cup knockout stage
2002,quarter-final,2002-06-21,Michael Owen,Owen,ENG,BRA,23,,0,0,2002 FIFA World Cup knockout stage
2002,quarter-final,2002-06-21,Michael Ballack,Ballack,GER,USA,39,,0,0,2002 FIFA World Cup knockout stage
2002,quarter-final,2002-06-21,Rivaldo,Rivaldo,BRA,ENG,45,2,0,0,2002 FIFA World Cup knockout stage
2002,quarter-final,2002-06-21,Ronaldinho,Ronaldinho,BRA,ENG,50,,0,0,2002 FIFA World Cup knockout stage
2002,quarter-final,2002-06-22,İlhan Mansız,Mansız,TUR,SEN,94,,0,0,2002 FIFA World Cup knockout stage
2002,semi-final,2002-06-25,Michael Ballack,Ballack,GER,KOR,75,,0,0,2002 FIFA World Cup knockout stage
2002,semi-final,2002-06-26,Ronaldo (Brazilian footballer),Ronaldo,BRA,TUR,49,,0,0,2002 FIFA World Cup knockout stage
2002,third-place,2002-06-29,Hakan Şükür,Şükür,TUR,KOR,1,,0,0,2002 FIFA World Cup knockout stage
2002,third-place,2002-06-29,Lee Eul-yong,Lee Eul-yong,KOR,TUR,9,,0,0,2002 FIFA World Cup knockout stage
2002,third-place,2002-06-29,İlhan Mansız,Mansız,TUR,KOR,13,,0,0,2002 FIFA World Cup knockout stage
2002,third-place,2002-06-29,İlhan Mansız,Mansız,TUR,KOR,32,,0,0,2002 FIFA World Cup knockout stage
2002,third-place,2002-06-29,Song Chong-gug,Song Chong-gug,KOR,TUR,90,3,0,0,2002 FIFA World Cup knockout stage
2002,final,2002-06-30,Ronaldo (Brazilian footballer),Ronaldo,BRA,GER,67,,0,0,2002 FIFA World Cup final
2002,final,2002-06-30,Ronaldo (Brazilian footballer),Ronaldo,BRA,GER,79,,0,0,2002 FIFA World Cup final
2006,group,2006-06-09,Philipp Lahm,Lahm,GER,CRC,6,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-09,Paulo Wanchope,Wanchope,CRC,GER,12,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-09,Miroslav Klose,Klose,GER,CRC,17,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-09,Carlos Tenorio,C. Tenorio,ECU,POL,24,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-09,Miroslav Klose,Klose,GER,CRC,61,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-09,Paulo Wanchope,Wanchope,CRC,GER,73,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-09,Agustín Delgado,Delgado,ECU,POL,80,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-09,Torsten Frings,Frings,GER,CRC,87,,0,0,2006 FIFA World Cup Group A
2006,group,2006-06-10,Carlos Gamarra,Gamarra,PAR,ENG,4,,0,1,2006 FIFA World Cup Group B
2006,group,2006-06-10,Hernán Crespo,Crespo,ARG,CIV,24,,0,0,2006 FIFA World Cup Group C
2006,group,2006-06-10,Javier Saviola,Saviola,ARG,CIV,38,,0,0,2006 FIFA World Cup Group C
2006,group,2006-06-10,Didier Drogba,Drogba,CIV,ARG,82,,0,0,2006 FIFA World Cup Group C
2006,group,2006-06-11,Pauleta,Pauleta,POR,ANG,4,,0,0,2006 FIFA World Cup Group D
2006,group,2006-06-11,Arjen Robben,Robben,NED,SCG,18,,0,0,2006 FIFA World Cup Group C
2006,group,2006-06-11,Omar Bravo,Bravo,MEX,IRN,28,,0,0,2006 FIFA World Cup Group D
